shift_id,employee_id,employee_name,shift_date,start_time,end_time,duration,request_status,swap_with,reason
5760717367,0756545595,Georas Minthorpe,4/27/2022,5:07 AM,12:05 AM,7.78,pending,Olivero Onion,Vacation plans
9648797196,5119965148,Collete Kovnot,8/29/2022,6:42 PM,5:46 PM,7.04,rejected,Jade Ciardo,Emergency home repair
4825712991,2606015827,Etty Veschambre,1/7/2022,3:16 AM,5:47 AM,5.01,pending,Clyde Dowyer,Celebratory occasion
8193956060,9492129221,Wald Parzizek,2/1/2022,4:12 AM,12:52 PM,5.9,pending,Verla Bruckental,Personal appointment
5063059414,3408702357,Shelley Asche,11/6/2022,11:42 PM,9:03 PM,11.67,approved,Amara Gouldthorp,Illness
2175043894,4831114693,Robbert Donisi,11/21/2022,11:38 AM,8:38 PM,6.29,pending,Crin Silverman,Late shift at current job
7162152392,1199272418,Erasmus Furtado,3/24/2022,7:47 PM,10:25 AM,6.73,rejected,Nikolos Nanuccioi,Deadline for a project
0951749978,4206159548,Daloris Maken,7/22/2022,9:25 PM,12:43 PM,3.99,pending,Katrina Labba,Unexpected car breakdown
2250130817,4380151123,Timothee Feldfisher,5/8/2022,8:10 AM,8:30 AM,9.82,rejected,Chucho Moxley,Unexpected car breakdown
2392767165,3151065333,Melinde Guilloud,9/29/2022,1:19 PM,7:23 AM,5.41,pending,Elianora Lennie,Religious observance
7494543848,1729699553,Stevie Wash,10/8/2022,5:31 AM,9:59 AM,3.01,approved,Clemente Ilden,Celebratory occasion
8761019364,3761166834,Bonita Murra,2/7/2022,12:52 AM,5:36 AM,4.17,rejected,Gabriella Castello,Celebratory occasion
6356434023,7219502737,Aldon Lukock,2/16/2022,7:40 AM,11:23 AM,10.09,rejected,Adrianna Clemetts,Late shift at current job
1255329246,0785839321,Micki Braban,4/6/2022,4:37 PM,6:33 AM,1.16,approved,Vitia Pawlyn,Unforeseen medical appointment
0026835452,4336669791,Seymour Teanby,9/14/2022,10:23 PM,3:29 AM,6.3,rejected,Wallis Kingsnoad,Vacation plans
4329355655,8998731185,Gauthier Gilston,12/3/2022,2:33 AM,8:19 PM,5.05,rejected,Ardeen Kupisz,Unexpected car breakdown
0892318031,4180706520,Tad Craw,12/4/2022,8:37 PM,3:06 AM,10.9,pending,Doreen Halsall,Religious observance
4626442668,6862274252,Babette Darlasson,6/27/2022,2:22 PM,5:14 AM,6.54,rejected,Vin Heazel,Unexpected car breakdown
2051961735,9058674665,Bartholomeus Chawkley,9/18/2022,12:42 AM,10:26 PM,3.12,rejected,Elsi Tipper,Emergency home repair
1008305405,9487145486,Fidela Pinar,6/19/2022,6:19 AM,2:08 PM,5.59,pending,Garret Lissemore,Unexpected car breakdown
8334075227,2959330390,Ulises Cawthry,7/6/2022,4:06 AM,1:56 PM,2.32,rejected,Gipsy Filipov,Shift conflicts with another job
8190104284,6839350088,Fallon Trowler,6/17/2022,8:26 AM,6:40 PM,8.48,rejected,Jesselyn Brinicombe,Unexpected car breakdown
4666733930,3858806455,Truda Statton,3/30/2022,10:15 AM,4:47 PM,9.2,rejected,Dolores Edowes,Late shift at current job
1134264119,0000328375,Ermentrude Hedling,3/12/2022,12:59 AM,12:32 PM,4.15,rejected,Hugues Bittany,Unforeseen medical appointment
0221115951,3447744200,Beatriz O'Dyvoy,4/22/2022,2:48 PM,5:20 AM,3.53,approved,Ailene Vandenhoff,Doctor's orders
5400397417,0428049575,Taddeo Flanner,3/24/2022,5:16 AM,9:54 AM,4.03,rejected,Gabey Load,Emergency home repair
2331882967,6787494114,Melessa Bartrum,9/3/2022,2:52 AM,5:40 PM,5.12,pending,Fredi Treherne,Unforeseen medical appointment
2025558392,2371956112,Abbie Traylen,12/18/2022,8:30 AM,4:46 AM,6.11,approved,Horton Lambersen,Vacation plans
0527803758,3692059388,Andee Baldree,11/24/2022,6:34 AM,4:11 AM,11.26,approved,Maurizia Straffon,Emergency home repair
5750161161,1025538447,Corena Andrew,3/11/2022,4:54 AM,3:30 PM,11.23,pending,Marcos Farress,Overtime at another job
7151664397,4535951969,Amelina Litchmore,5/6/2022,11:48 PM,6:32 AM,3.68,rejected,Ashil Scarlin,Unexpected car breakdown
4445156612,4218925232,Neille Berick,10/4/2022,2:20 AM,3:47 PM,7.51,rejected,Evy Pridmore,Attending a special event
3462587331,0455340633,Dan Bigmore,6/13/2022,11:05 PM,2:02 PM,7.52,approved,Waneta Stenner,Shift conflicts with another job
3815266351,3036522387,Christoforo Epperson,6/15/2022,11:42 PM,12:12 PM,9.94,rejected,Ernesto Ortega,Childcare responsibilities
5603419571,0233824219,Farleigh Scargle,10/28/2022,6:52 PM,1:11 PM,8.21,pending,Sherill Lynn,Late shift at current job
3905286114,4278108915,Edgardo Bonnell,5/1/2022,11:12 PM,5:02 PM,1.71,rejected,Terri Polland,Unforeseen medical appointment
3710066727,7063592335,Obidiah Iacovelli,1/15/2022,4:47 PM,1:26 PM,7.53,rejected,Dewitt Ainsworth,Important meeting
6503646895,9535611364,Ado Bottini,8/4/2022,7:32 AM,4:27 AM,8.36,pending,Michaeline Leppard,Emergency home repair
0679047638,8098112489,Fair McCarrell,8/21/2022,5:38 AM,1:01 PM,10.34,rejected,Emmerich Sealove,Family emergency
5886787763,9043593524,Frederik Navein,12/4/2022,6:32 PM,4:34 AM,7.06,approved,Pavlov Clail,Illness
3555407902,5107375855,Alyce Hablot,8/4/2022,1:06 PM,6:57 PM,9.02,rejected,Shamus Chisnall,Traffic congestion
0805983090,8701222937,Bili Lonergan,11/28/2022,1:20 AM,11:21 AM,2.86,approved,Janeen Claiton,Celebratory occasion
5384764643,5235508084,Waneta McCuaig,11/5/2022,6:08 AM,4:37 PM,2.14,approved,Daisie Stear,Family emergency
4709341117,7132924656,Brandi Simonazzi,1/17/2022,7:38 PM,12:33 PM,5.15,approved,Gabby Barford,Last-minute travel
9788185002,7971974809,Babb Harefoot,8/2/2022,11:17 PM,3:35 PM,9.33,pending,Henderson McCorley,Late shift at current job
9861637303,9783265105,Evelyn Leiden,4/28/2022,10:53 PM,10:36 AM,8.65,rejected,Anderson D'Elia,Scheduling error
2081752905,2491950995,Lavinie Crambie,4/25/2022,5:59 PM,9:55 AM,2.67,rejected,Maxy Pirolini,Doctor's orders
6827543714,6399896266,Stanford Grime,3/6/2022,3:24 PM,6:44 PM,11.08,approved,Brannon Mingard,Traffic congestion
6780317101,5728830692,Garnette Annis,10/2/2022,7:25 AM,3:54 AM,5.66,rejected,Christina Wilfing,Late shift at current job
5348317225,0005963397,Khalil Capey,5/14/2022,2:26 AM,2:07 AM,10.29,rejected,Tersina Fosbraey,Scheduling error
1940027039,8910744308,Brooke Godsmark,1/13/2022,1:11 AM,10:10 PM,11.22,approved,Berky Tromans,Vacation plans
3338658524,2995950344,Marin Boston,8/17/2022,2:34 AM,6:36 AM,2.24,rejected,Marlo Fairbrother,Attending a special event
1430338229,0444500855,Evan Abel,2/13/2022,9:11 AM,8:52 PM,11.23,rejected,Nanete Benninck,Traffic congestion
4087825736,6728653104,Sayers Lazarus,5/8/2022,2:15 AM,12:00 AM,4.26,rejected,Terra Standley,Doctor's orders
6389424108,5591081622,Neille Hardison,9/27/2022,2:29 AM,2:00 PM,11.1,rejected,Helga Corwood,Shift conflicts with another job
4200419076,4180253461,Essie Yosselevitch,3/4/2022,5:12 AM,8:53 AM,10.99,approved,Rowland Roget,Scheduling error
5141468615,0129099066,Inna Kalisch,1/7/2022,5:30 PM,10:10 AM,9.93,pending,Grantham Canacott,Celebratory occasion
7309550366,6428555948,Bendick Vasyukov,7/18/2022,5:01 AM,12:16 AM,3.19,rejected,Olive Skeath,Last-minute travel
0647401134,3161835662,Freda Wellstead,3/4/2022,7:39 PM,12:50 AM,7.81,approved,Lorin Burrell,Celebratory occasion
2628916703,8678031875,Eileen Vescovini,7/15/2022,1:58 PM,6:06 AM,2.35,pending,Constantino Winning,Personal appointment
1595541047,9152078949,Chadd Rapkins,3/3/2022,10:43 PM,2:05 PM,4.5,approved,Laure Shaxby,Shift conflicts with another job
9967096527,4752374285,Kerr Higgonet,12/15/2022,9:54 PM,4:24 PM,2.4,pending,Vyky Dornin,Late shift at current job
8100850380,2734441225,Antoinette MacCallam,7/4/2022,10:16 PM,7:15 AM,5.97,pending,Holly-anne Overington,Unforeseen medical appointment
0436708027,8373586547,Kirstyn Gerretsen,4/23/2022,7:47 AM,3:19 AM,5.65,approved,Addie Feavers,Last-minute travel
7502670173,3463501775,Hedda Enric,7/6/2022,9:29 AM,10:20 AM,9.23,approved,Dwain Piggins,Doctor's orders
5530425747,8159450737,Gratiana Colvie,4/7/2022,2:59 AM,5:18 PM,7.69,approved,Benetta Wegener,Shift conflicts with another job
7801521358,4956299087,Nathalia Matejic,4/30/2022,4:03 PM,1:46 AM,8.53,rejected,Arron Edgerton,Attending a special event
9774026292,7747120958,Astra Dyment,3/7/2022,7:56 AM,4:33 AM,9.37,approved,Clarisse Weekes,Traffic congestion
2687959332,5541680441,Sky Prater,2/2/2022,8:49 PM,10:17 AM,4.79,approved,Arielle Castano,Transportation issues
6595575736,6808964394,Lona Iles,12/21/2022,10:38 AM,9:17 AM,10.87,pending,Arlyn Vahey,Religious observance
6426680737,7961221603,Harlene Ruggiero,6/19/2022,11:34 PM,9:09 PM,11.35,approved,Adolf Bagott,Transportation issues
6256788850,1036346641,Raddie Suddaby,7/8/2022,7:50 PM,6:41 PM,2.39,approved,Marjorie McMakin,Family emergency
4203371368,1257384783,Edouard Ravel,7/9/2022,1:41 PM,9:34 PM,8.71,approved,Gleda Littlekit,Unexpected car breakdown
2905895144,7212672238,Rodie Vowden,10/6/2022,11:37 PM,12:57 PM,11.35,pending,Charlean Lowmass,Scheduling error
3466798337,6903423494,Dannie Kenlin,12/11/2022,9:28 PM,7:28 PM,1.0,pending,Julietta Wheelband,Traffic congestion
4195176247,6765857028,Vinny Deroche,9/26/2022,2:55 PM,11:52 AM,11.25,rejected,Wilhelmina Titterington,Deadline for a project
8953702925,3074383054,Suzanna Teresse,6/18/2022,4:31 PM,4:32 PM,10.98,approved,Franz Mumford,Personal appointment
3135003337,0469213213,Lorant Haswall,1/20/2022,4:15 AM,11:39 PM,4.95,pending,Nara Luparti,Transportation issues
7675230760,2487346396,Saleem Tether,5/16/2022,11:53 PM,7:44 PM,9.48,approved,Jessa Chessil,Unexpected car breakdown
3772739679,8761215554,Fee Hainge,5/23/2022,3:49 PM,3:36 PM,6.27,rejected,Ardene Noblet,Shift conflicts with another job
2918008044,6773259517,Mario Bras,2/5/2022,10:07 AM,9:18 AM,7.03,pending,Ebenezer Bodman,Vacation plans
4819330357,0329229125,Hilton Thalmann,12/8/2022,3:10 PM,7:08 PM,8.07,pending,Stephan McQueen,Shift conflicts with another job
5052484453,4975687615,Obadiah Cracie,2/5/2022,4:19 PM,8:37 PM,3.9,pending,Addia Ellacott,Doctor's orders
9172992255,4383995942,Deeann Boomes,3/23/2022,9:40 AM,12:31 AM,1.7,pending,Bobbie Whitebread,Religious observance
4778801156,4335257864,Sondra Tweedlie,7/17/2022,6:41 AM,12:41 PM,2.07,rejected,Jenifer Pates,Important meeting
1874012008,5427562842,Bobbette Dunthorn,3/21/2022,12:20 AM,9:15 PM,8.69,approved,Sylvia Sollowaye,Traffic congestion
6095152291,1007386355,Elsbeth Figge,3/6/2022,8:32 PM,1:21 PM,11.48,pending,Hobie Echallier,Important meeting
2419193733,3699203638,Sheppard Millward,3/1/2022,1:23 PM,6:30 PM,1.85,rejected,Tania Suddick,Celebratory occasion
2663976083,8334662238,Osmond Huyge,3/23/2022,10:55 PM,5:44 PM,9.83,rejected,Tulley Gomez,Childcare responsibilities
7617410336,0711621268,Eyde Ninotti,9/12/2022,12:17 PM,7:12 PM,2.86,pending,Carolan Markie,Scheduling error
8066633807,5777346960,Fidel Liversley,3/12/2022,8:20 AM,8:57 PM,6.14,approved,Grantham MacGibbon,Unexpected car breakdown
5205151676,6309134922,Katharine McManamen,4/23/2022,1:43 PM,10:30 PM,10.98,approved,Hy Salatino,Important meeting
8856788128,5448653650,Kristyn Bummfrey,5/29/2022,9:34 AM,4:26 AM,6.31,rejected,Anabal Wayon,Overtime at another job
7206049737,4967627099,Philbert Daglish,12/21/2022,2:53 PM,4:23 PM,1.99,approved,Loleta Berrycloth,Scheduling error
0636897540,1592521584,Pearle Gavrielly,3/26/2022,1:13 PM,10:16 AM,6.4,rejected,Shadow Spadaro,Family emergency
1791797725,3926571462,Ingmar Paprotny,5/18/2022,9:55 PM,3:59 PM,5.72,approved,Jessica Codrington,Shift conflicts with another job
6881801777,6718393207,Joann Lefwich,6/14/2022,2:33 PM,12:28 AM,3.45,rejected,Dorthy MacCurlye,Childcare responsibilities
3847749722,6500100565,Gale Gemnett,6/1/2022,8:36 AM,6:57 PM,5.33,pending,Scott Lipscomb,Scheduling error
9595038822,8685685605,Kimmy McQuillin,4/11/2022,5:35 AM,12:32 AM,6.81,rejected,Leonidas Horick,Emergency home repair
4991100402,2457699738,Fenelia Yerrington,11/23/2022,2:29 AM,11:07 AM,9.51,rejected,Rosalyn Covotto,Religious observance
3183586916,5237170048,Olivier Bumpus,2/26/2022,11:50 PM,6:44 AM,1.06,pending,Darya Calltone,Scheduling error
4580395956,6176202000,Raina Urridge,10/11/2022,11:54 AM,1:35 AM,6.09,rejected,Richard Mushett,Emergency home repair
4207435050,9799136172,Alisander Samwaye,10/31/2022,2:54 PM,10:16 AM,7.72,pending,Rosana Kern,Scheduling error
0060718722,3055633342,Gerald Hayen,7/7/2022,11:04 PM,10:46 AM,7.77,pending,Massimiliano Scrammage,Attending a special event
6324864073,2878541502,Honoria Ferras,3/15/2022,7:42 PM,7:05 PM,3.34,approved,Leonid Pinchin,Late shift at current job
1376336839,1279262990,Iain Veazey,1/3/2022,3:04 AM,10:25 PM,1.43,approved,Brice Pidwell,Last-minute travel
1309802092,3272735852,Bridgette Hembling,1/18/2022,8:40 PM,8:23 AM,1.69,approved,Cosmo Comley,Unexpected car breakdown
9829975614,7854128871,Worthington Slocom,4/11/2022,6:37 AM,9:49 PM,3.91,rejected,Hernando Le Bosse,Attending a special event
6598202795,3893620370,Elwyn Sedgemore,4/2/2022,1:00 AM,10:43 AM,3.08,approved,Amandi Govern,Overtime at another job
0236529498,5910281364,Zacharias Sperling,12/6/2022,8:15 PM,7:34 AM,7.59,rejected,Madalyn Lavielle,Unforeseen medical appointment
9028205241,5209570673,Yvette Ferrarin,11/4/2022,6:55 AM,12:17 AM,7.73,rejected,Granville Growcott,Vacation plans
8528076555,3713522952,Jorge Champley,7/24/2022,4:27 PM,12:19 PM,5.0,pending,Dulcea Weatherhead,Shift conflicts with another job
3762467528,1925189317,Leonidas Demange,8/2/2022,11:21 PM,4:28 AM,2.18,pending,Gray Eldrett,Childcare responsibilities
8270836117,6236855897,Emmalynn Ackland,7/28/2022,3:03 PM,11:48 PM,2.31,rejected,Cathleen MacClenan,Unforeseen medical appointment
6246711960,2709844885,Fey Castagnier,6/4/2022,1:03 AM,5:04 AM,6.74,pending,Bria Royal,Emergency home repair
2605266567,2161761048,Baron McCuis,5/10/2022,9:07 AM,8:10 PM,9.6,rejected,Mercie Gabel,Unexpected car breakdown
8045223197,5717467672,Dacie Drust,11/15/2022,4:25 PM,8:30 AM,11.76,approved,Corissa Rounce,Doctor's orders
2714851967,8131878228,Armando Grandisson,7/6/2022,8:29 AM,9:43 AM,4.49,approved,Tabb Astbery,Transportation issues
9421802357,8033596910,Maynard Vaissiere,8/3/2022,12:13 PM,9:28 AM,1.56,approved,Anthea Denisot,Overtime at another job
8915491688,3693809798,Egbert Sire,2/5/2022,8:06 AM,11:03 PM,2.68,pending,Mead Macbeth,Emergency home repair
4470386227,0526926058,Christabella Peaple,11/2/2022,12:51 PM,5:11 PM,10.28,pending,Denny Pollitt,Vacation plans
7695840033,2901224806,Barbey Vial,10/16/2022,10:10 AM,1:44 PM,9.47,pending,Emerson Pettko,Important meeting
9488507748,4786819816,Arri Martinovsky,8/12/2022,1:27 AM,8:43 AM,9.8,rejected,Margarette Aslet,Shift conflicts with another job
0062610643,1235771350,Polly Slader,9/7/2022,8:13 PM,8:57 PM,2.2,approved,Ximenes Fasson,Overtime at another job
3941263846,6783666050,Alon Gazey,6/10/2022,3:15 PM,4:23 PM,6.32,pending,Bianka Bossons,Personal appointment
2690372088,9037350526,Benetta Burgwyn,1/2/2022,1:54 AM,10:09 AM,10.93,approved,Theodore Harrold,Scheduling error
5270383403,3635081817,Inna Waliszewski,9/13/2022,7:46 PM,3:38 PM,6.02,approved,Cayla MacCauley,Religious observance
1217555269,9213513658,Ruth Martlew,7/26/2022,3:46 AM,9:29 AM,11.94,rejected,Nikkie Jellard,Unforeseen medical appointment
8257041068,1776215990,Kameko Terbeek,5/15/2022,4:14 PM,9:19 PM,1.22,pending,Stoddard Garfirth,Emergency home repair
4522687842,6684250417,Gregg Adrian,8/28/2022,12:30 PM,8:02 PM,2.89,rejected,Cindelyn Parley,Childcare responsibilities
2738664415,4844998137,Corissa Schiell,4/5/2022,9:02 AM,10:39 PM,5.5,rejected,Brenda Klaussen,Unexpected car breakdown
4684340406,2414840722,Alvin Rhyme,2/24/2022,7:19 PM,7:56 PM,7.08,pending,Elvina Lanphere,Childcare responsibilities
6082144465,2526522625,Griselda Styles,6/19/2022,5:53 AM,12:39 AM,2.68,rejected,Lenee Punch,Childcare responsibilities
9446783984,7128320458,Shaun Reyson,4/2/2022,1:35 AM,2:19 PM,1.41,pending,Martie Durrant,Late shift at current job
0804494088,7293431279,Ambrosi Waddup,12/16/2022,10:32 PM,12:04 PM,6.08,pending,Alistair Dank,Emergency home repair
5078190082,7921253520,Kai Judkins,8/8/2022,10:00 PM,6:11 PM,11.49,approved,Deb Eckart,Unexpected car breakdown
0070467544,6054785621,Cristi Zorer,12/29/2022,7:50 PM,10:04 PM,9.22,approved,Shannon Mehew,Traffic congestion
5961494209,7326838836,Ree Clementson,3/31/2022,11:21 AM,6:36 AM,4.17,rejected,Catrina Blemen,Illness
6429572161,2318646937,Leontine Vincent,8/14/2022,4:03 PM,12:33 PM,5.13,approved,Daisie Middleditch,Unexpected car breakdown
5123436421,4302191554,Lewes Glenfield,4/24/2022,2:46 AM,6:12 PM,9.64,pending,Billie Addey,Important meeting
7497146904,3483999388,Bobbie Giovanni,2/14/2022,12:50 PM,6:44 PM,7.67,pending,Clara Karpfen,Family emergency
7720278917,7807218762,Hurlee Cookman,6/26/2022,6:08 AM,1:55 PM,2.36,approved,Britt Rosina,Late shift at current job
5762066126,6842781590,Neddie Cohn,5/22/2022,5:03 AM,8:07 AM,11.98,approved,Patten Demead,Scheduling error
4357895200,3853748848,Noelani Roglieri,4/9/2022,9:02 AM,8:47 AM,2.33,rejected,Field Wilmore,Unexpected car breakdown
2706549254,4447659867,Berri Aaronsohn,1/2/2022,6:44 PM,3:00 PM,1.34,approved,Bank McKennan,Traffic congestion
6791130709,5058711990,Kristen Sesser,9/23/2022,1:59 AM,3:32 AM,8.0,rejected,Eduard Probin,Deadline for a project
1075524571,3331550299,Moe Olivari,5/25/2022,12:21 AM,6:07 PM,11.36,pending,Shayne Crownshaw,Last-minute travel
8688737657,4515285262,Kennith Osgarby,11/1/2022,3:53 PM,8:19 PM,9.65,approved,Rossie Bish,Shift conflicts with another job
4318840883,9575973674,Mommy McConnell,12/10/2022,2:30 PM,10:37 PM,5.76,approved,Yettie Gregory,Vacation plans
9839224301,4127567015,Teddi Kilminster,6/26/2022,12:14 PM,2:39 AM,1.48,rejected,Neddy Paaso,Doctor's orders
2098989156,0104136707,Hayden Bradbeer,6/16/2022,11:00 PM,10:21 AM,2.19,approved,Hanny Janca,Doctor's orders
6525510600,3344149946,Herby Bonnier,11/7/2022,3:08 PM,3:34 PM,3.16,pending,Berenice Minmagh,Last-minute travel
4522297882,5154466659,Star Fernely,12/16/2022,12:09 PM,5:56 AM,4.68,rejected,Cheslie Hould,Family emergency
9011727444,1505090415,Marne Franseco,1/29/2022,1:16 PM,7:46 PM,9.34,pending,Theo Punchard,Unforeseen medical appointment
5943701230,6313221141,Sue Bissett,10/2/2022,1:39 AM,5:37 PM,4.19,approved,Ty Thewles,Celebratory occasion
0617118493,5074669782,Manya Labet,9/11/2022,5:33 AM,7:36 PM,8.88,rejected,Sandy Bovaird,Transportation issues
0267711379,2612472584,Caldwell Clarae,11/9/2022,2:38 AM,8:21 AM,4.06,rejected,Maryjo Chad,Unforeseen medical appointment
8963413705,0851484751,Mari Layborn,7/4/2022,9:47 PM,10:10 PM,3.86,pending,Herbert Hostan,Transportation issues
3825005755,8086937224,Hyacinth Franzman,11/17/2022,10:51 AM,6:39 AM,10.75,pending,Reynold Scragg,Childcare responsibilities
6012046251,4070648011,Maxim Adicot,2/6/2022,3:13 AM,12:48 AM,1.51,approved,Tades Jaulmes,Unforeseen medical appointment
8000862611,8087136977,Felix Dresche,8/6/2022,11:47 AM,8:00 AM,7.58,rejected,Chen Bento,Personal appointment
1580214932,4514541338,Claudelle Thomas,7/7/2022,2:04 AM,11:41 PM,8.89,rejected,Wright Peaden,Scheduling error
8666984708,6452733869,Moyra Rushman,9/3/2022,7:33 PM,9:29 AM,5.11,pending,Torrie Baker,Unexpected car breakdown
6641110710,0335693350,Mildrid Cliss,4/11/2022,5:50 PM,3:52 PM,8.55,pending,Raven Papaccio,Vacation plans
5403935029,4119851044,Felice Moreinu,1/18/2022,4:37 AM,9:41 AM,8.64,pending,Wilie Jendrys,Religious observance
7197319692,1257265601,Bonny Vaen,7/23/2022,6:58 PM,8:07 PM,9.32,rejected,Addie Bruni,Traffic congestion
4921177155,4769208359,Dominik Torra,6/23/2022,5:47 PM,9:34 AM,8.32,rejected,Tadio Tharme,Attending a special event
6547386872,6238360739,Abbie Joblin,8/28/2022,7:09 PM,10:00 AM,11.41,approved,Adriena Dudding,Important meeting
9987548288,0423529544,Weber Deare,3/16/2022,1:57 AM,12:05 PM,5.43,rejected,Ethel Batterton,Shift conflicts with another job
4524804072,5177947165,Benson Mournian,2/22/2022,1:51 PM,4:20 PM,2.92,approved,Godiva Justice,Late shift at current job
4473026167,3478481589,Artemas MacVagh,1/25/2022,9:43 PM,3:57 PM,7.92,approved,Ichabod Wigg,Important meeting
3196328147,5980902880,Rik Hadland,4/22/2022,4:14 AM,4:37 PM,1.34,approved,Cleve Carlsson,Unexpected car breakdown
4148787383,7479004109,Grady Sinyard,1/12/2022,1:35 PM,12:09 PM,2.89,pending,Andrei Aymeric,Shift conflicts with another job
7253628225,8183703976,Jehu Prettyjohns,8/20/2022,7:41 PM,9:36 PM,8.48,rejected,Ange Strowan,Deadline for a project
2474812962,9082091305,Athene Vaen,4/10/2022,9:22 PM,12:00 PM,1.06,approved,Goddard Prior,Vacation plans
4288203325,7093678564,Waverly Willett,5/11/2022,3:12 AM,12:14 AM,5.53,rejected,Benyamin Santon,Important meeting
4134861993,9990725403,Beale Pifford,12/15/2022,5:08 PM,4:03 AM,4.62,rejected,Karon Le Brun,Personal appointment
9729521557,4594935788,Cassy Adamovicz,4/12/2022,1:31 PM,4:04 PM,1.33,rejected,Raquel Keave,Traffic congestion
2581182210,5576814215,Marlane Conachie,4/21/2022,12:11 AM,11:05 AM,4.98,approved,Osmond Iddenden,Important meeting
2958012018,9300494570,Winfred Manthorpe,6/16/2022,8:26 AM,11:54 AM,3.33,approved,Lizbeth Skippen,Personal appointment
6109819875,3327516162,Felike Powdrill,12/2/2022,6:25 AM,7:11 AM,2.93,pending,Mirabel Holdin,Last-minute travel
8383587422,1661044735,Margie Skotcher,8/14/2022,11:40 AM,9:23 PM,7.1,approved,Paten Linch,Emergency home repair
1636496288,3149454409,Nanci Conahy,9/29/2022,3:32 AM,4:57 PM,6.19,pending,Byrom Ellingford,Childcare responsibilities
4988541355,9321058044,Grete Wasiel,5/1/2022,11:41 AM,10:08 AM,7.87,approved,Morris Larking,Celebratory occasion
7622510769,3005356175,Baily Bransom,4/25/2022,3:20 PM,11:40 AM,8.63,approved,Marylee Coners,Celebratory occasion
2175719162,1140233149,Hans Hamer,2/10/2022,6:17 AM,6:43 PM,1.59,rejected,Blanche Bellhouse,Religious observance
9280504010,9743262091,Georgy Katte,6/5/2022,9:17 PM,12:33 AM,1.77,rejected,Marla Dolton,Late shift at current job
9832384885,2979172065,Casey Hobson,6/9/2022,11:25 PM,3:58 PM,11.38,rejected,Zeke Reding,Attending a special event
9425151172,9564537487,Rhona Walster,8/25/2022,5:16 PM,6:19 AM,10.72,pending,Perren Tregust,Scheduling error
5904721544,1108377130,Juan Michin,10/19/2022,12:56 PM,11:24 PM,6.05,pending,Thom Crush,Late shift at current job
3988727857,0338416064,Annmaria Galea,3/3/2022,1:15 PM,10:47 AM,6.97,rejected,Jade Gillham,Unexpected car breakdown
7506996057,0438160207,Burg Raden,6/19/2022,7:14 AM,12:46 PM,10.9,rejected,Gearard Detoile,Transportation issues
9049402194,0689914067,Zilvia Ridoutt,7/29/2022,4:34 AM,7:02 AM,2.98,pending,Corene Girodias,Unforeseen medical appointment
1139248405,5871773680,Evered Klazenga,1/16/2022,12:14 AM,8:08 PM,3.46,pending,Arleen Carlow,Late shift at current job
0916957918,2095693124,Beilul Dach,1/11/2022,7:39 PM,3:01 PM,9.97,approved,Rodolph Felkin,Scheduling error
0846767902,1571180966,Waverley Bachmann,2/2/2022,5:06 AM,7:03 PM,9.27,approved,Lynea Cutteridge,Childcare responsibilities
4144133206,8721791740,Gil Dunkley,9/28/2022,6:29 AM,9:33 AM,7.6,approved,Gram Deaville,Family emergency
8264984347,6036824726,Fran McKillop,4/2/2022,3:21 PM,12:52 PM,5.94,rejected,Delmar Gomes,Overtime at another job
9813136855,0885270959,Kristien Hearsey,12/25/2022,10:52 PM,12:31 PM,4.34,approved,Bettina Hocking,Last-minute travel
8694000156,0087658151,Eamon Heymes,2/26/2022,1:49 PM,9:48 PM,3.03,rejected,Tremain Jarvis,Shift conflicts with another job
8663969651,8592997240,Ethelyn Maruszewski,5/19/2022,11:30 AM,3:56 PM,1.53,pending,Kissee Sonner,Unforeseen medical appointment
4647706982,2658373066,Goddart Zannotti,2/26/2022,1:38 AM,10:25 AM,11.67,approved,Betteann MacGovern,Emergency home repair
3277033112,2408363098,Prescott Lynagh,7/8/2022,10:08 AM,5:30 PM,3.93,rejected,Thelma Jacombs,Scheduling error
1476217556,0390934496,Reiko Atley,4/18/2022,6:54 AM,7:43 AM,3.07,pending,Nicolai Chelam,Deadline for a project
7555596342,1070433993,Haywood Perrinchief,7/22/2022,3:26 AM,3:48 AM,3.31,rejected,Lionel McMeeking,Unforeseen medical appointment
8204225857,2412238898,Ham Gayforth,5/4/2022,12:19 AM,11:26 PM,1.02,rejected,Christa Ruffler,Overtime at another job
3553825316,5980559019,Briney Chenery,11/10/2022,12:50 AM,8:30 PM,8.84,approved,Earlie Ox,Traffic congestion
6262393390,9708281557,Roderick Mayer,12/23/2022,1:23 PM,10:03 AM,9.55,approved,Eadmund d'Escoffier,Late shift at current job
1685014399,5046711745,Tabina Spini,4/23/2022,10:28 PM,3:08 PM,8.54,approved,Zack MacRitchie,Childcare responsibilities
4026743950,5375018934,Tate Ary,10/18/2022,4:48 AM,5:54 PM,10.82,rejected,Jazmin Clynmans,Vacation plans
3230876180,5757610298,Cissiee Ridehalgh,4/11/2022,8:45 PM,6:37 PM,11.65,rejected,Kimbra Reichartz,Unexpected car breakdown
5511409693,3495265392,Addy Heselwood,9/7/2022,10:28 AM,1:47 PM,4.17,pending,Melesa Bedding,Unexpected car breakdown
9565898084,4392221504,Ab Bedin,12/22/2022,4:46 PM,1:04 AM,1.33,rejected,Netty Oaker,Vacation plans
